Date,2330,2317,2412,1301,1303,1326,2454,2308,2882,2881,MA20_2330,MA20_2317,MA20_2412,MA20_1301,MA20_1303,MA20_1326,MA20_2454,MA20_2308,MA20_2882,MA20_2881,new_2330,new_2317,new_2412,new_1301,new_1303,new_1326,new_2454,new_2308,new_2882,new_2881
2015-08-17,124.0,88.2,97.4,68.5,61.0,68.4,265.0,159.0,46.6,53.2,124.475,86.05499999999998,97.1150000000001,67.61,57.38999999999997,66.92500000000004,251.9,155.275,44.63500000000001,52.43749999999999,,V,V,V,V,V,V,V,V,V
2015-08-18,126.0,88.3,98.4,67.9,59.7,67.5,267.0,156.0,44.8,51.4,124.65,85.89999999999998,97.14500000000008,67.70500000000001,57.274999999999984,66.95500000000003,252.5,155.875,44.54500000000001,52.42249999999999,V,V,V,V,V,V,V,V,V,
2015-08-19,125.0,88.1,98.4,68.0,60.0,67.8,261.0,153.0,43.65,50.1,124.65,85.72,97.14500000000008,67.83000000000001,57.21499999999998,67.00500000000002,252.7,155.975,44.55500000000002,52.48249999999998,V,V,V,V,V,V,V,,,
2015-08-20,126.0,87.4,97.9,66.3,58.8,66.0,260.0,150.0,44.0,51.4,124.875,85.565,97.14500000000008,67.95000000000002,57.15999999999998,67.05500000000004,253.45,156.325,44.69500000000002,52.642499999999984,V,V,V,,V,,V,,,
2015-08-21,121.0,85.5,97.5,66.0,54.6,64.8,254.0,142.5,42.5,49.85,125.125,85.47,97.17500000000008,68.23000000000002,57.27999999999999,67.29500000000003,254.3,156.925,44.89500000000002,52.837499999999984,,V,V,,,,,,,
2015-08-24,115.0,81.6,95.1,62.0,53.1,62.1,229.0,140.0,41.0,50.3,125.65,85.47,97.22500000000008,68.48000000000002,57.60499999999998,67.60000000000004,255.525,157.8,45.15000000000002,53.09999999999998,,,,,,,,,,
2015-08-25,123.5,85.0,95.3,63.6,54.2,62.5,235.0,145.0,43.2,51.9,126.375,85.6,97.34500000000007,68.88000000000002,57.89999999999999,67.97000000000004,257.25,158.7,45.41750000000002,53.25499999999998,,,,,,,,,,
2015-08-26,122.5,83.5,95.1,64.0,55.4,63.3,229.5,144.0,44.6,53.4,126.65,85.60499999999998,97.49500000000008,69.23000000000002,58.17999999999999,68.31500000000004,258.5,159.55,45.61000000000002,53.384999999999984,,,,,,,,,,V
2015-08-27,124.0,84.6,96.1,65.0,56.4,64.4,230.0,146.5,44.6,53.9,126.75,85.63499999999998,97.62500000000007,69.53500000000001,58.31999999999998,68.60000000000005,259.575,160.2,45.70250000000002,53.37499999999998,,,,,,,,,,V
2015-08-28,125.0,88.6,96.1,68.5,58.1,69.5,253.0,149.0,46.0,54.3,126.9,85.585,97.7250000000001,69.73500000000001,58.33499999999998,68.83000000000004,259.875,160.55,45.77750000000002,53.31499999999998,,V,,,,V,,,V,V
2015-08-31,129.0,92.5,98.8,71.7,59.3,69.6,251.0,163.0,46.9,55.9,127.0,85.36999999999998,97.82000000000008,69.73000000000002,58.26499999999999,68.77000000000004,259.075,160.75,45.72000000000001,53.21499999999998,V,V,V,V,V,V,,V,V,V
2015-09-01,124.0,89.8,97.4,68.9,57.0,68.2,245.0,156.0,45.2,52.8,127.05,85.02499999999998,97.82000000000008,69.61500000000002,58.079999999999984,68.63000000000004,258.7,160.3,45.62250000000002,52.98499999999997,,V,,,,,,,,
2015-09-02,125.5,90.6,97.0,68.9,56.7,67.8,243.0,156.5,45.25,52.3,127.525,84.83,97.88500000000008,69.69500000000002,58.04499999999998,68.66500000000005,258.975,160.425,45.62500000000002,52.96999999999997,,V,,,,,,,,
2015-09-03,127.0,83.9,97.3,68.3,57.4,67.6,242.0,158.5,45.25,52.6,127.85,84.58500000000002,97.98500000000007,69.79,58.079999999999984,68.73500000000004,259.3,160.55,45.59750000000002,52.95999999999997,,,,,,,,,,
2015-09-04,125.0,83.0,97.5,68.3,57.0,67.1,242.0,155.5,44.95,52.2,128.125,84.69,98.05000000000008,69.905,58.13999999999997,68.82000000000005,259.35,160.6,45.61750000000002,52.95499999999997,,,,,,,,,,
2015-09-07,122.5,82.9,97.5,68.4,57.0,67.6,246.5,159.0,44.7,52.1,128.525,84.86,98.10500000000006,70.09,58.26499999999997,68.99000000000005,259.5,160.925,45.665000000000006,52.95999999999997,,,,,,,,,,
2015-09-08,123.0,82.8,96.5,68.0,56.8,67.1,255.0,159.0,44.3,51.9,129.15,85.06,98.15500000000006,70.415,58.47999999999998,69.19500000000006,260.075,161.175,45.76750000000001,53.019999999999975,,,,,,,,,,
2015-09-09,129.0,85.5,97.5,70.0,58.8,68.8,280.0,173.0,45.25,53.1,129.8,85.25500000000002,98.25500000000008,70.795,58.71499999999998,69.47500000000007,260.6,161.6,45.86000000000002,53.02999999999996,,V,,,V,,V,V,,V
2015-09-10,125.0,84.6,97.5,69.7,57.8,69.4,273.0,169.5,44.85,52.9,130.275,85.385,98.33000000000007,71.19000000000003,58.949999999999974,69.86000000000007,259.925,161.3,45.90750000000001,52.989999999999974,,,,,,,V,V,,
2015-09-11,127.5,84.7,98.0,70.2,58.7,69.0,277.0,170.5,45.1,53.2,130.9,85.53,98.40000000000006,71.56500000000003,59.26999999999998,70.09000000000006,260.125,160.975,45.975000000000016,52.959999999999965,,,,,,,V,V,,V
2015-09-14,127.5,85.1,98.0,70.4,58.7,69.0,277.0,171.0,44.8,52.9,131.35,85.6,98.44500000000008,71.83000000000001,59.53499999999998,70.32000000000006,259.9,160.65,46.01500000000002,52.91499999999995,,,,,,,V,V,,
2015-09-15,126.0,84.7,98.4,70.4,58.5,68.5,271.0,158.0,45.0,52.6,131.975,85.68,98.51000000000008,72.115,59.864999999999974,70.59000000000006,259.85,160.1,46.07000000000002,52.87999999999995,,,,,,,V,,,
2015-09-16,129.5,85.0,98.4,70.4,58.9,68.8,276.0,160.0,46.45,53.3,132.55,85.83500000000002,98.52500000000008,72.365,60.18499999999998,70.95500000000007,260.1,160.425,46.12500000000002,52.88499999999996,,,,,,,V,,V,V
2015-09-17,131.0,85.5,98.5,71.9,61.2,70.8,277.0,162.0,48.0,55.3,132.975,85.97,98.59500000000007,72.695,60.53499999999998,71.26500000000007,260.0,160.65,46.12750000000001,52.89499999999996,,,,,V,,V,V,V,V
2015-09-18,131.5,85.5,98.5,71.0,61.1,70.9,278.5,160.0,47.6,55.1,133.375,86.05,98.67000000000006,72.93999999999998,60.774999999999984,71.51000000000008,259.9,160.75,46.06250000000002,52.80999999999996,,,,,V,,V,,V,V
2015-09-21,129.5,84.2,97.5,70.0,59.0,69.5,263.5,158.0,46.35,53.4,133.725,86.095,98.73500000000006,73.19499999999998,61.04999999999998,71.69000000000007,259.2,160.975,46.00750000000002,52.71499999999996,,,,,,,V,,V,V
2015-09-22,129.0,85.1,98.3,70.6,59.8,69.4,260.0,162.0,47.05,54.5,134.125,86.215,98.85500000000006,73.44999999999997,61.36999999999998,71.93500000000007,259.375,161.225,46.00250000000001,52.68499999999996,,,,,,,V,V,V,V
2015-09-23,124.5,84.1,97.7,70.1,58.2,69.0,251.0,157.0,46.45,53.2,134.675,86.33000000000001,98.94000000000004,73.76999999999998,61.69999999999999,72.21500000000006,259.725,161.525,46.00000000000002,52.65499999999996,,,,,,,,,V,V
2015-09-24,127.0,83.6,98.1,69.0,56.7,69.0,236.0,153.5,46.1,52.7,135.45,86.56000000000002,99.08000000000007,74.18999999999998,62.12499999999999,72.52000000000007,260.75,162.125,46.02250000000002,52.68999999999996,,,,,,,,,V,V
2015-09-25,127.0,84.3,98.0,68.4,56.7,68.3,237.0,153.0,44.85,52.3,136.05,86.81000000000002,99.20000000000007,74.66499999999998,62.61499999999999,72.85500000000006,262.175,162.725,46.05500000000002,52.734999999999964,,,,,,,,,,
2015-09-30,130.0,85.6,98.8,69.4,55.6,66.8,243.5,154.0,44.95,51.3,136.6,86.99500000000002,99.32500000000007,75.15999999999998,63.07499999999999,73.22500000000007,263.125,163.575,46.16000000000001,52.79999999999996,,,,,,,,,,
2015-10-01,133.5,85.9,98.7,70.5,56.3,68.9,250.5,158.5,45.25,52.5,136.925,87.05500000000002,99.41000000000008,75.54999999999998,63.53499999999999,73.65500000000007,263.6,164.225,46.21750000000002,52.859999999999964,,,,,,,,,,
2015-10-02,132.0,85.7,99.0,70.8,57.4,69.2,249.5,159.0,44.7,52.1,137.075,87.09,99.46000000000008,75.79999999999998,63.955,73.93500000000007,263.8,164.6,46.27500000000001,52.86999999999996,,,,,,,,,,
2015-10-05,132.5,86.0,98.6,70.6,58.6,69.3,243.0,159.5,45.65,52.5,137.35,87.17500000000003,99.53500000000008,76.08499999999998,64.29999999999998,74.24500000000008,264.825,164.95,46.37500000000002,52.91999999999996,,,,,,,,,,
2015-10-06,133.0,86.4,98.6,72.0,59.5,70.5,245.0,162.0,45.9,52.3,137.7,87.26500000000001,99.60500000000008,76.44999999999997,64.645,74.58500000000006,266.475,165.3,46.46500000000002,53.01499999999997,,,,,,,,,,
2015-10-07,135.0,86.9,98.5,74.9,61.3,71.7,258.0,164.0,46.75,53.3,138.275,87.38000000000002,99.6750000000001,76.785,64.99999999999999,74.89000000000007,269.35,165.7,46.57250000000001,53.16999999999997,,,,,,,,,V,V
2015-10-08,136.0,86.7,98.5,75.6,61.5,72.7,265.5,167.5,46.15,52.1,138.65,87.44500000000002,99.75000000000007,76.92999999999998,65.21,75.10500000000006,271.3,166.0,46.71000000000002,53.29999999999998,,,,,,,,V,,
2015-10-12,138.5,88.1,99.0,77.9,63.5,76.5,266.5,167.0,46.2,52.3,138.85,87.44,99.77500000000008,76.93499999999997,65.33999999999999,75.17000000000007,272.425,165.975,46.80500000000002,53.41499999999999,,V,,V,,V,,V,,
2015-10-13,137.5,87.5,98.9,77.2,64.2,74.0,277.0,163.0,46.2,52.3,139.025,87.33500000000002,99.78500000000008,76.78999999999998,65.32999999999998,75.00500000000007,273.4,166.125,46.90000000000001,53.545,,V,,V,,,V,,,
2015-10-14,136.5,86.1,98.9,75.5,64.0,73.6,272.5,164.0,45.9,52.3,139.125,87.185,99.76500000000007,76.63499999999998,65.21999999999998,74.86500000000007,273.825,166.2,46.92750000000001,53.60999999999999,,,,,,,,,,
2015-10-15,140.0,86.7,99.3,76.1,65.3,74.4,276.0,160.0,45.9,52.2,139.175,87.05000000000003,99.74500000000008,76.61999999999998,65.08999999999999,74.77500000000006,273.95,165.925,46.95250000000001,53.655,V,,,,V,,V,,,
2015-10-16,137.5,87.8,98.7,75.4,64.9,75.8,276.0,164.5,46.1,52.7,139.1,86.91000000000003,99.73000000000006,76.59499999999998,64.91,74.63000000000007,273.75,165.875,46.94750000000001,53.68499999999999,,V,,,,V,V,,,
2015-10-19,138.0,87.7,99.8,77.0,65.9,75.0,274.0,164.5,46.5,53.5,139.025,86.70000000000002,99.70000000000006,76.48999999999998,64.69499999999998,74.34000000000006,273.225,165.625,46.95250000000001,53.66499999999999,,V,V,V,V,V,V,,,
2015-10-20,139.0,87.1,100.0,76.8,66.0,75.7,275.0,164.0,46.7,53.6,138.875,86.45500000000001,99.57500000000003,76.28499999999998,64.39999999999998,74.06500000000007,273.05,165.4,46.96750000000001,53.64499999999998,V,V,V,V,V,V,V,,,
2015-10-21,138.5,86.4,99.8,76.1,66.6,74.5,264.5,164.5,46.5,53.2,138.85,86.35000000000002,99.55000000000004,76.14499999999998,64.15499999999997,73.79000000000006,272.575,165.225,46.9725,53.63499999999999,,V,V,,V,V,,,,
2015-10-22,137.5,86.6,99.9,75.1,65.4,74.4,267.0,163.0,46.25,52.8,138.775,86.27000000000002,99.50000000000004,75.98999999999998,63.82999999999997,73.54000000000006,272.25,164.85,46.9375,53.60999999999999,,V,V,,V,V,,,,
2015-10-23,140.0,87.4,100.0,77.0,66.4,75.0,267.0,168.0,47.0,53.9,138.925,86.215,99.50500000000004,75.98999999999998,63.644999999999975,73.41500000000006,272.15,164.65,46.975,53.655,V,V,V,V,V,V,,V,V,V
2015-10-26,140.0,88.7,100.5,78.5,66.7,75.1,271.5,169.0,46.9,53.9,138.975,86.14500000000002,99.47000000000006,75.88499999999998,63.37999999999996,73.18500000000007,271.875,164.2,46.94,53.62499999999999,V,V,V,V,V,V,,V,,V
2015-10-27,139.0,88.6,100.5,78.5,66.5,75.7,264.5,165.5,46.75,53.6,139.025,85.985,99.41500000000003,75.75999999999998,63.13499999999996,73.02500000000008,272.05,163.675,46.91,53.59499999999999,,V,V,V,V,V,,V,,V
2015-10-28,138.0,88.0,100.5,78.3,65.9,75.7,256.0,170.0,46.95,53.6,139.05,85.77000000000002,99.34000000000006,75.585,62.819999999999965,72.80500000000008,272.225,163.425,46.8975,53.58999999999999,,V,V,V,V,V,,V,V,V
2015-10-29,136.5,86.8,100.5,77.2,64.8,75.4,253.0,167.0,46.1,52.5,139.2,85.58500000000002,99.26500000000004,75.445,62.53999999999995,72.63500000000008,272.55,162.85,46.87499999999999,53.545,,V,V,V,V,V,,V,,
2015-10-30,136.5,86.6,99.7,75.5,64.7,74.5,254.5,166.0,46.4,52.7,139.5,85.51500000000001,99.20500000000004,75.41,62.34499999999996,72.55500000000006,273.6,162.55,46.89999999999999,53.58,,V,V,V,V,V,,V,,
2015-11-02,137.5,87.4,100.5,76.5,64.3,75.4,270.0,166.0,46.7,53.1,139.625,85.43500000000002,99.17000000000004,75.38,62.09999999999995,72.41000000000005,274.225,162.175,46.905,53.58,,V,V,V,V,V,,V,,
2015-11-03,139.5,87.8,100.0,77.9,65.5,76.1,276.0,166.5,47.45,54.4,139.7,85.26500000000001,99.13500000000003,75.24,61.81499999999996,72.17000000000004,273.75,161.7,46.85249999999999,53.525,,V,V,V,V,V,V,V,V,V
2015-11-04,144.5,88.7,100.0,78.7,66.6,76.6,302.5,170.0,48.05,55.4,139.85,85.17500000000003,99.13000000000004,75.12499999999999,61.589999999999954,71.96000000000006,273.0,161.175,46.79499999999999,53.4,V,V,V,V,V,V,V,V,V,V
2015-11-05,142.5,88.2,100.0,77.8,65.5,76.0,297.0,170.0,49.5,55.9,139.75,85.025,99.08500000000002,74.95499999999998,61.30999999999996,71.68000000000006,271.325,160.55,46.70499999999999,53.21,V,V,V,V,V,V,V,V,V,V
2015-11-06,140.0,86.6,99.0,75.7,64.1,74.0,288.0,167.0,48.05,54.4,139.75,84.85000000000002,99.02000000000002,74.85499999999998,61.07999999999996,71.43000000000006,270.175,160.05,46.51749999999999,52.99499999999998,V,V,,V,V,V,V,V,V,V
2015-11-09,142.0,86.0,99.2,75.0,63.3,73.2,286.0,170.0,48.1,54.9,139.775,84.73000000000002,99.02000000000002,74.80999999999997,60.864999999999974,71.25000000000007,269.225,159.7,46.36999999999999,52.81999999999998,V,V,V,V,V,V,V,V,V,V
2015-11-10,139.5,84.5,98.5,74.1,62.0,71.2,285.5,164.5,46.75,53.6,139.85,84.66500000000002,99.01000000000003,74.78499999999998,60.739999999999974,71.09000000000006,268.675,159.275,46.22999999999999,52.58999999999998,,,,,V,V,V,V,V,V
2015-11-11,137.5,83.4,98.5,75.2,61.4,71.8,275.0,158.5,46.4,53.2,140.0,84.63500000000002,99.01500000000004,74.725,60.58999999999996,70.95500000000007,267.9,158.925,46.09249999999999,52.37749999999998,,,,V,V,V,V,,V,V
2015-11-12,138.5,83.9,99.0,75.6,61.7,71.5,272.0,159.0,45.8,52.8,140.15,84.63000000000002,99.01000000000003,74.60999999999999,60.43499999999996,70.77000000000007,267.35,158.775,45.91499999999999,52.144999999999975,,,,V,V,V,V,V,,V
2015-11-13,136.0,83.6,98.1,73.3,60.6,70.0,265.5,159.5,46.2,52.3,140.275,84.58000000000001,98.98500000000004,74.44,60.25999999999996,70.57000000000006,266.75,158.775,45.78999999999999,51.94499999999997,,,,,V,,,V,V,V
2015-11-16,135.0,82.8,97.3,72.9,60.0,69.5,270.5,160.0,46.8,53.1,140.45,84.55500000000002,98.98000000000003,74.375,60.069999999999965,70.45500000000007,266.35,158.55,45.59249999999999,51.72999999999998,,,,,,,V,V,V,V
2015-11-17,138.5,85.0,99.5,74.0,61.1,70.2,265.5,160.5,46.8,53.4,140.65,84.45500000000001,99.00500000000002,74.29499999999999,59.87999999999996,70.32500000000006,265.575,158.275,45.33999999999999,51.41999999999998,,V,V,,V,,,V,V,V
2015-11-18,137.0,84.8,98.8,73.0,60.1,69.5,258.0,157.0,45.8,52.7,140.625,84.20500000000001,98.93000000000002,74.11999999999998,59.69499999999997,70.18500000000007,265.25,158.0,45.1,51.04749999999998,,V,,,V,,,,V,V
2015-11-19,140.5,85.5,100.0,75.1,61.7,71.9,265.0,159.0,47.0,53.7,140.95,83.97500000000002,98.89,74.02499999999998,59.55999999999998,70.13500000000008,265.0,158.025,44.91,50.709999999999994,,V,V,V,V,V,,V,V,V
2015-11-20,141.0,86.0,99.3,74.9,61.1,70.4,261.5,159.0,46.3,53.3,141.175,83.82000000000002,98.81000000000002,73.91,59.39499999999998,70.00500000000007,264.7,158.0,44.7375,50.40749999999999,,V,V,V,V,V,,V,V,V
2015-11-23,141.0,85.5,99.4,76.0,61.8,71.9,275.0,158.5,46.3,53.3,141.225,83.58000000000003,98.77,73.80499999999998,59.24499999999998,69.91000000000005,264.575,157.95,44.56,50.06749999999998,,V,V,V,V,V,V,V,V,V
2015-11-24,139.5,84.3,99.0,75.0,60.2,71.3,268.0,160.5,46.5,53.5,141.25,83.37500000000003,98.71,73.62499999999999,59.06499999999998,69.71500000000006,263.525,157.825,44.4,49.712499999999984,,V,V,V,V,V,V,V,V,V
2015-11-25,141.0,84.3,99.0,75.5,60.3,72.3,262.5,158.5,46.5,52.7,141.375,83.19500000000005,98.73000000000002,73.52499999999998,58.98499999999998,69.62500000000007,263.15,157.675,44.2425,49.34499999999999,,V,V,V,V,V,,V,V,V
2015-11-26,142.5,85.4,99.3,76.5,60.9,73.8,274.0,161.0,46.6,53.2,141.4,83.04500000000004,98.75000000000004,73.38999999999999,58.899999999999984,69.50000000000007,262.875,157.5,44.09,49.024999999999984,V,V,V,V,V,V,V,V,V,V
2015-11-27,139.0,85.0,99.0,74.9,59.8,71.6,267.0,158.5,46.5,52.7,141.375,82.85500000000003,98.75500000000002,73.23499999999999,58.754999999999974,69.31000000000007,261.9,157.275,43.94500000000001,48.712499999999984,,V,V,V,V,V,V,V,V,V
2015-11-30,139.0,84.0,99.8,73.7,58.6,70.6,260.5,156.5,45.65,52.0,141.575,82.68500000000003,98.78000000000002,73.14499999999998,58.70499999999997,69.23000000000006,261.375,157.125,43.81,48.43249999999998,,V,V,V,,V,,,V,V
2015-12-01,142.5,86.0,99.9,75.6,61.0,71.9,261.0,156.0,46.3,51.9,141.8,82.53500000000003,98.765,73.15999999999998,58.70999999999998,69.21500000000006,261.325,157.15,43.727500000000006,48.184999999999974,V,V,V,V,V,V,,,V,V
2015-12-02,142.5,85.7,99.1,75.3,61.0,71.0,269.0,157.5,46.25,51.6,141.775,82.27000000000002,98.72,73.02499999999998,58.58499999999998,69.10500000000006,260.775,157.05,43.59500000000001,47.92499999999998,V,V,V,V,V,V,V,V,V,V
2015-12-03,142.5,84.7,98.7,75.8,60.9,71.0,274.0,160.0,45.75,51.6,141.775,82.03000000000003,98.72,72.93499999999997,58.48499999999998,69.08000000000007,259.75,156.875,43.44750000000001,47.66499999999998,V,V,,V,V,V,V,V,V,V
2015-12-04,140.5,84.2,99.0,74.8,59.8,70.4,269.0,160.0,45.1,50.9,141.8,81.83500000000002,98.74,72.99499999999998,58.489999999999974,69.23000000000006,258.55,156.65,43.475,47.33499999999997,,V,V,V,V,V,V,V,V,V
2015-12-07,143.5,84.7,99.0,74.5,60.8,70.0,275.0,161.5,45.3,50.3,141.75,81.57500000000002,98.70000000000002,72.875,58.36999999999998,69.12000000000006,257.35,156.1,43.32,46.96749999999997,V,V,V,V,V,V,V,V,V,V
2015-12-08,142.5,83.9,98.6,72.9,59.0,68.5,270.0,157.5,44.0,49.35,141.475,81.29500000000002,98.69,72.795,58.204999999999984,69.04500000000007,255.725,155.45,43.11,46.574999999999974,V,V,,V,V,,V,V,V,V
2015-12-09,140.5,83.3,98.4,72.9,58.3,68.1,264.0,155.5,42.85,48.55,141.125,81.05000000000003,98.695,72.8,58.12999999999998,69.05000000000005,253.575,154.975,42.9275,46.15749999999998,,V,,V,V,,V,V,,V
2015-12-10,141.0,82.9,98.5,72.2,58.2,67.5,260.0,159.0,43.3,48.8,140.75,80.80000000000003,98.735,72.80499999999998,58.09499999999999,69.09500000000007,250.675,154.6,42.7675,45.712499999999984,V,V,,,V,,V,V,V,V
2015-12-11,139.5,83.1,98.0,72.0,56.8,67.7,257.5,155.0,42.25,48.0,140.4,80.555,98.78,72.765,58.02999999999999,69.12500000000007,248.35,153.95,42.60000000000001,45.25499999999998,,V,,,,,V,V,,V
2015-12-14,139.0,80.8,97.8,71.3,56.2,66.9,255.0,154.5,41.75,46.9,140.075,80.17000000000002,98.88,72.75,58.03499999999999,69.17500000000005,245.925,153.45,42.43750000000001,44.80499999999998,,V,,,,,V,V,,V
2015-12-15,138.0,80.0,98.0,70.5,57.4,67.4,259.0,155.0,42.0,45.95,139.775,79.94500000000002,99.04,72.83000000000001,58.08999999999999,69.31500000000005,243.5,153.1,42.295,44.43999999999998,,V,,,,,V,V,,V
2015-12-16,143.5,80.2,98.0,71.1,57.4,68.5,253.0,157.5,42.0,45.95,139.55,79.775,99.215,73.05000000000003,58.074999999999974,69.46500000000006,240.875,152.75,42.115,44.09749999999998,V,V,,,,,V,V,,V
2015-12-17,145.0,82.4,98.4,72.8,58.4,69.3,259.0,158.5,43.55,47.65,138.95,79.56500000000003,99.43999999999998,73.25500000000002,58.03999999999998,69.56000000000007,238.625,152.025,41.865,43.699999999999974,V,V,,,V,,V,V,V,V
2015-12-18,142.0,81.2,98.5,72.8,58.1,68.5,259.0,158.0,42.75,46.5,138.55,79.21000000000002,99.56999999999998,73.39000000000001,57.95499999999997,69.64500000000007,235.925,151.325,41.46250000000001,43.15749999999998,V,V,,,V,,V,V,V,V
2015-12-21,141.5,81.4,98.2,72.4,58.2,68.0,254.0,156.0,43.1,46.2,138.3,78.89500000000002,99.64499999999998,73.52500000000002,57.879999999999974,69.72500000000005,233.475,150.45,41.075,42.69999999999997,V,V,,,V,,V,V,V,V
2015-12-22,142.0,80.7,99.4,73.0,58.6,69.5,260.5,157.5,43.35,46.15,138.125,78.59,99.81,73.68000000000002,57.78499999999997,69.83000000000007,231.6,149.425,40.685,42.24749999999997,V,V,,,V,,V,V,V,V
2015-12-23,141.5,81.3,99.4,72.8,58.6,69.8,257.0,155.0,43.45,46.3,137.75,78.21,99.915,73.83000000000001,57.649999999999984,69.81500000000005,229.075,148.075,40.2125,41.72499999999997,V,V,,,V,,V,V,V,V
2015-12-24,142.0,81.6,99.4,73.4,58.0,70.0,254.5,156.5,43.7,46.95,137.425,77.78,99.96999999999998,73.88500000000002,57.46499999999999,69.71500000000006,226.725,146.7,39.72,41.159999999999975,V,V,,,V,V,V,V,V,V
2015-12-25,143.0,81.6,99.5,73.1,58.8,70.0,256.5,155.5,43.8,47.1,137.25,77.44,100.02499999999998,73.93500000000003,57.329999999999984,69.65500000000007,224.6,145.55,39.24,40.56249999999998,V,V,,,V,V,V,V,V,V
2015-12-28,143.5,81.0,99.5,74.0,58.7,70.3,259.5,157.0,44.0,47.05,137.075,77.16,100.14999999999998,74.08000000000003,57.21,69.68000000000005,222.5,144.75,38.8125,40.01749999999998,V,V,,,V,V,V,V,V,V
2015-12-29,142.0,80.7,99.0,72.9,58.5,69.7,250.0,154.0,43.65,46.7,136.775,76.885,100.27499999999998,74.15000000000003,57.04999999999999,69.65500000000007,219.975,143.725,38.3175,39.432499999999976,V,V,,,V,V,V,V,V,V
2015-12-30,142.5,80.9,99.1,73.5,59.0,70.5,248.5,154.0,43.3,46.4,136.65,76.615,100.42499999999998,74.25000000000003,56.89999999999999,69.67500000000004,218.025,142.775,37.84,38.86749999999998,V,V,,,V,V,V,V,V,V
2015-12-31,143.0,80.8,99.1,77.0,61.0,74.0,250.0,155.5,46.3,45.0,136.525,76.32499999999997,100.59499999999998,74.35500000000003,56.75999999999999,69.65500000000004,216.0,141.825,37.38250000000001,38.33499999999998,V,V,,V,V,V,V,V,V,V
2016-01-04,139.5,79.0,98.2,72.4,57.4,68.2,245.0,149.0,42.0,43.55,136.525,76.17499999999998,100.79,74.35500000000003,56.59999999999999,69.52500000000005,214.2,141.025,36.87250000000001,37.90749999999999,V,V,,,V,,V,V,V,V
2016-01-05,138.0,79.1,98.8,72.9,57.5,68.5,242.5,148.5,41.1,42.45,136.65,76.13499999999998,101.005,74.56000000000003,56.64499999999998,69.68000000000004,212.825,140.65,36.65250000000001,37.63999999999999,V,V,,,V,,V,V,V,V
2016-01-06,135.5,79.0,98.7,73.0,57.5,68.6,227.0,148.0,40.35,41.0,136.95,76.155,101.215,74.72500000000002,56.71999999999999,69.85000000000005,211.2,140.125,36.44750000000001,37.43749999999999,,V,,,V,,V,V,V,V
2016-01-07,133.0,78.3,99.2,73.0,57.6,69.0,206.0,148.0,39.65,39.65,137.3,76.125,101.43,74.90000000000002,56.81499999999998,70.01500000000007,210.45,139.525,36.28000000000001,37.31249999999999,,V,,,V,,,V,V,V
2016-01-08,134.0,78.0,99.4,71.4,56.9,68.1,213.5,146.0,39.95,39.65,137.95,76.03999999999998,101.62,75.01500000000001,56.87499999999999,70.09000000000006,210.15,138.75,36.08750000000001,37.222499999999975,,V,,,V,,V,V,V,V
2016-01-11,133.0,75.4,100.0,71.7,56.9,68.7,209.0,145.0,39.0,39.0,138.5,75.875,101.875,75.23500000000001,56.99499999999998,70.25000000000007,209.75,138.175,35.84,37.05999999999999,,,,,,,,V,V,V
2016-01-12,133.0,76.3,101.0,72.9,57.3,69.7,206.5,147.5,38.9,39.6,139.225,75.93499999999997,102.125,75.47000000000001,57.149999999999984,70.39500000000005,209.875,137.975,35.72250000000001,37.02749999999999,,V,,,V,,,V,V,V
2016-01-13,133.5,76.6,101.5,74.9,57.1,70.4,206.5,148.0,38.4,39.1,139.975,75.955,102.35,75.665,57.29999999999998,70.48500000000004,210.05,137.55,35.5775,36.93249999999999,,V,,,,,,V,V,V
2016-01-14,131.5,76.0,102.5,75.2,56.7,70.4,208.0,143.0,37.0,38.0,140.85,76.01,102.5,75.805,57.51999999999998,70.60500000000005,210.725,137.125,35.50250000000001,36.892499999999984,,,,,,,,V,V,V
2016-01-15,137.0,75.3,101.0,75.5,56.7,71.0,205.0,144.5,35.5,36.8,141.825,76.045,102.625,75.95,57.79499999999998,70.71500000000003,211.35,137.025,35.50250000000001,36.90749999999999,,,,,,V,,V,,
2016-01-18,137.0,74.9,100.0,75.5,56.6,70.1,210.0,140.5,35.0,37.35,142.525,76.11500000000002,102.775,76.065,58.05499999999999,70.77500000000003,212.55,136.775,35.57250000000001,36.98499999999999,,,,,,,,V,,V
2016-01-19,138.0,75.3,101.5,75.5,56.3,70.1,216.5,135.5,35.3,37.15,143.15,76.22,102.975,76.16,58.28999999999999,70.89000000000004,213.6,136.575,35.6775,37.049999999999976,,,,,,,V,,,V
2016-01-20,134.5,73.1,101.5,76.0,55.9,69.2,210.0,130.5,33.9,35.7,143.65,76.28,103.05,76.235,58.59499999999999,71.03500000000005,214.125,136.45,35.74250000000001,37.10999999999999,,,,,,,,,,
2016-01-21,135.0,72.7,100.5,73.9,54.9,67.8,210.0,127.5,33.6,35.0,144.45,76.55000000000003,103.2,76.345,58.89999999999999,71.22500000000005,215.35,136.45,35.89250000000001,37.27999999999999,,,,,,,,,,
2016-01-22,138.5,74.8,100.5,74.4,55.3,68.8,212.0,133.5,34.1,35.0,145.15,76.81500000000003,103.4,76.6,59.34499999999999,71.57500000000005,216.65,136.8,36.0775,37.502499999999976,,,,,,,,,,
