Date,2330,2317,2412,1301,1303,1326,2454,2308,2882,2881,MA12_2330,MA26_2330,DIF_2330,MACD_2330,buff_2330,signal_2330,MA12_2317,MA26_2317,DIF_2317,MACD_2317,buff_2317,signal_2317,MA12_2412,MA26_2412,DIF_2412,MACD_2412,buff_2412,signal_2412,MA12_1301,MA26_1301,DIF_1301,MACD_1301,buff_1301,signal_1301,MA12_1303,MA26_1303,DIF_1303,MACD_1303,buff_1303,signal_1303,MA12_1326,MA26_1326,DIF_1326,MACD_1326,buff_1326,signal_1326,MA12_2454,MA26_2454,DIF_2454,MACD_2454,buff_2454,signal_2454,MA12_2308,MA26_2308,DIF_2308,MACD_2308,buff_2308,signal_2308,MA12_2882,MA26_2882,DIF_2882,MACD_2882,buff_2882,signal_2882,MA12_2881,MA26_2881,DIF_2881,MACD_2881,buff_2881,signal_2881
2016-03-24,158.5,92.95,110.0,80.2,67.5,79.7,246.0,143.0,37.9,39.8,156.95833333333334,153.76923076923077,3.1891025641,2.8846153846144356,1.0,,91.87750250000009,89.12538576923082,2.75211673077,2.9888044159544416,0.0,,107.54166666666669,106.09615384615384,1.44551282051,1.0715811965818896,1.0,,79.22500000000015,79.01538461538465,0.209615384616,0.8373931623932217,0.0,,66.29166666666666,64.99615384615382,1.29551282051,2.146937321936672,0.0,,78.24166666666675,76.41153846153861,1.83012820513,2.4944444444455574,0.0,,248.125,239.53846153846155,8.58653846154,10.942307692305544,0.0,,142.37499999999991,139.71153846153825,2.66346153846,2.370726495727791,1.0,,39.020833333333336,38.36730769230766,0.653525641026,1.183226495726889,0.0,,40.329166666666595,39.9346153846154,0.394551282051,0.9815883190879993,0.0,
2016-03-25,158.0,92.18001,110.5,79.2,66.7,78.6,243.5,140.0,37.9,39.95,157.375,154.03846153846155,3.33653846154,2.9740028490022135,1.0,,91.96916916666676,89.38346307692314,2.58570608974,2.9824583190877747,0.0,,107.95833333333336,106.32692307692308,1.63141025641,1.156339031339667,1.0,,79.29166666666683,79.07307692307697,0.21858974359,0.6916666666665551,0.0,,66.30833333333332,65.19615384615382,1.11217948718,1.9584045584044496,0.0,,78.27500000000008,76.63461538461553,1.64038461538,2.3637464387466682,0.0,,248.54166666666666,240.44230769230768,8.09935897436,10.35398860398999,0.0,,142.45833333333326,139.73076923076903,2.72756410256,2.466880341881124,1.0,,38.887499999999996,38.40576923076921,0.481730769231,1.0865384615392222,0.0,,40.2666666666666,39.998076923076944,0.26858974359,0.8680555555557771,0.0,
2016-03-28,159.0,92.95,109.5,80.0,67.0,78.9,240.0,139.0,37.9,39.95,157.75,154.34615384615384,3.40384615385,3.056267806267769,1.0,,92.10666916666678,89.71346307692313,2.39320608974,2.9377218589733305,0.0,,108.25000000000001,106.5,1.75,1.2482193732200004,1.0,,79.37500000000016,79.1461538461539,0.228846153846,0.5653846153849995,0.0,,66.40833333333333,65.3807692307692,1.02756410256,1.776851851851116,0.0,,78.41666666666673,76.87692307692322,1.53974358974,2.2297720797722236,0.0,,249.16666666666666,241.19230769230768,7.97435897436,9.845797720796657,0.0,,142.20833333333326,139.65384615384593,2.55448717949,2.5299145299155685,1.0,,38.775,38.44038461538459,0.334615384615,0.9734330484342222,0.0,,40.249999999999936,40.06153846153848,0.188461538461,0.7507122507125549,0.0,
2016-03-29,159.0,92.07,109.0,79.6,66.5,78.5,244.0,137.0,37.3,39.45,158.08333333333334,154.65384615384616,3.42948717949,3.1193019943022136,1.0,,92.1525025000001,90.00961692307699,2.14288557692,2.844331552705553,0.0,,108.50000000000001,106.6923076923077,1.80769230769,1.3379629629633338,1.0,,79.42500000000014,79.21538461538465,0.209615384615,0.4582621082622217,0.0,,66.46666666666667,65.55769230769228,0.908974358974,1.594017094016005,0.0,,78.4583333333334,77.11923076923091,1.3391025641,2.0794159544155573,0.0,,249.41666666666666,241.76923076923077,7.64743589744,9.372863247867768,0.0,,141.9166666666666,139.5576923076921,2.35897435897,2.542378917378902,0.0,sell,38.6,38.45576923076921,0.144230769231,0.8371082621098888,0.0,,40.16666666666661,40.103846153846185,0.0628205128204,0.6225071225070438,0.0,
2016-03-30,161.5,92.07,110.5,80.8,67.6,80.1,249.5,142.0,37.95,39.75,158.54166666666666,155.1153846153846,3.42628205128,3.1752136752133246,1.0,,92.1250025000001,90.29307846153854,1.83192403846,2.695236118232219,0.0,,108.87500000000001,106.9423076923077,1.93269230769,1.439814814814445,1.0,,79.59166666666681,79.34615384615388,0.245512820513,0.3755698005698884,0.0,,66.63333333333334,65.79999999999997,0.833333333333,1.4249287749274493,0.0,,78.70000000000006,77.41538461538477,1.28461538462,1.9263532763533346,0.0,,248.54166666666666,242.48076923076923,6.0608974359,8.762820512823323,0.0,,141.9166666666666,139.76923076923055,2.14743589744,2.507478632478902,0.0,,38.46666666666666,38.48846153846151,-0.0217948717948,0.6772079772093554,0.0,,40.07916666666661,40.14615384615387,-0.0669871794873,0.48002136752178814,0.0,
2016-03-31,162.0,93.28001,109.5,79.8,67.6,80.2,247.0,142.0,38.55,41.0,159.16666666666666,155.65384615384616,3.51282051282,3.2382478632477696,1.0,,92.35416916666675,90.64423269230777,1.70993647436,2.52153950142333,0.0,,109.08333333333336,107.1923076923077,1.89102564103,1.532763532763334,1.0,,79.70000000000014,79.4538461538462,0.246153846154,0.31054131054144396,0.0,,66.86666666666667,65.99999999999997,0.866666666667,1.2718660968648936,0.0,,78.97500000000007,77.69230769230784,1.28269230769,1.7739316239311125,0.0,,248.45833333333334,243.25,5.20833333333,8.083689458693323,0.0,,142.1666666666666,140.11538461538441,2.05128205128,2.448717948717791,0.0,,38.4625,38.56346153846151,-0.100961538462,0.5127849002857998,0.0,,40.17916666666661,40.24807692307695,-0.0689102564103,0.34490740740731035,0.0,
2016-04-01,158.5,91.3,109.5,79.5,66.9,81.1,241.0,140.0,37.75,40.4,159.375,155.96153846153845,3.41346153846,3.2945156695155475,1.0,,92.35416916666675,90.8346173076924,1.51955185897,2.3230850498555524,0.0,,109.25000000000001,107.38461538461539,1.86538461538,1.6257122507111117,1.0,,79.83333333333347,79.5038461538462,0.329487179487,0.27535612535622167,1.0,buy,66.96666666666667,66.18846153846151,0.778205128205,1.1323361823354492,0.0,,79.29166666666674,78.0038461538463,1.28782051282,1.6362535612533347,0.0,,247.5,243.5,4.0,7.356481481482212,0.0,,141.99999999999991,140.48076923076903,1.51923076923,2.3447293447289024,0.0,,38.35833333333333,38.59615384615382,-0.23782051282,0.35049857549913316,0.0,,40.19583333333328,40.298076923076955,-0.102243589744,0.22393162393153254,0.0,
2016-04-04,158.5,91.3,109.5,79.5,66.9,81.1,241.0,140.0,37.75,40.4,159.375,156.32692307692307,3.04807692308,3.312321937322215,0.0,sell,92.40000250000008,91.04615576923085,1.35384673077,2.1370878133888858,0.0,,109.37500000000001,107.57692307692308,1.79807692308,1.702635327634445,1.0,,79.87500000000016,79.52307692307697,0.351923076923,0.2626068376068884,1.0,,67.08333333333333,66.30769230769228,0.775641025641,1.0161680911677824,0.0,,79.55000000000007,78.24615384615399,1.30384615385,1.516168091167779,0.0,,246.54166666666666,243.69230769230768,2.84935897436,6.608974358975546,0.0,,141.9166666666666,140.69230769230748,1.22435897436,2.210826210825569,0.0,,38.24166666666667,38.61346153846151,-0.371794871795,0.19490740740746648,0.0,,40.170833333333285,40.33461538461542,-0.163782051282,0.12318376068364364,0.0,
2016-04-05,158.5,91.3,109.5,79.5,66.9,81.1,241.0,140.0,37.75,40.4,159.29166666666666,156.69230769230768,2.59935897436,3.2621082621088813,0.0,,92.3083358333334,91.25769423076932,1.05064160256,1.9266461324766633,0.0,,109.45833333333336,107.76923076923077,1.6891025641,1.756766381765556,0.0,sell,79.79166666666681,79.54230769230774,0.249358974359,0.2543447293447773,0.0,sell,67.06666666666666,66.42692307692306,0.639743589744,0.9153133903126714,0.0,,79.6583333333334,78.48846153846168,1.16987179487,1.4086894586888903,0.0,,245.125,243.8846153846154,1.24038461538,5.740740740741101,0.0,,141.62499999999991,140.90384615384593,0.721153846154,1.9964387464382358,0.0,,38.104166666666664,38.6307692307692,-0.526602564103,0.039458689458688675,0.0,,40.15416666666662,40.37115384615389,-0.216987179487,0.03283475783464365,0.0,
2016-04-06,153.5,89.32,107.0,77.7,66.0,78.7,231.0,140.0,36.8,39.05,158.75,156.75,2.0,3.129985754986659,0.0,,92.00583583333339,91.40577115384625,0.600064679487,1.6875292378896634,0.0,,109.37500000000001,107.82692307692308,1.54807692308,1.7681623931622228,0.0,,79.60833333333349,79.47307692307696,0.135256410257,0.2460826210826662,0.0,,66.95833333333333,66.4730769230769,0.485256410256,0.8252849002844491,0.0,,79.65000000000008,78.63461538461553,1.01538461538,1.3181623931611126,0.0,,242.95833333333334,243.82692307692307,-0.86858974359,4.690170940171101,0.0,,141.1666666666666,141.11538461538441,0.0512820512822,1.706196581196258,0.0,,37.9125,38.62115384615382,-0.708653846154,-0.11189458689464465,0.0,,40.04166666666662,40.35769230769234,-0.316025641026,-0.04611823361835635,0.0,
2016-04-07,154.5,89.65,108.0,78.3,64.8,78.6,229.0,137.5,36.4,39.3,158.41666666666666,156.80769230769232,1.60897435897,2.938034188034437,0.0,,91.7491683333334,91.49038653846165,0.258781794872,1.4289820940154412,0.0,,109.29166666666669,107.92307692307692,1.36858974359,1.7389601139600006,0.0,,79.50000000000016,79.40769230769236,0.0923076923078,0.23205128205131065,0.0,,66.77499999999999,66.48076923076921,0.294230769231,0.734401709401227,0.0,,79.62500000000007,78.75000000000014,0.875,1.2331196581188903,0.0,,241.375,243.6346153846154,-2.25961538462,3.5391737891733235,0.0,,140.45833333333326,141.1346153846152,-0.676282051282,1.3279914529915913,0.0,,37.71666666666666,38.551923076923046,-0.835256410256,-0.2582264957265335,0.0,,39.954166666666616,40.32500000000003,-0.370833333333,-0.11716524216535634,0.0,
2016-04-08,157.5,90.09,108.5,78.9,65.6,80.1,229.5,140.0,36.3,39.6,158.25,156.94230769230768,1.30769230769,2.70512820512777,0.0,,91.53833500000007,91.54961730769242,-0.0112823076923,1.1618167165229634,0.0,,109.25000000000001,108.01923076923077,1.23076923077,1.6812678062677786,0.0,,79.41666666666683,79.36538461538467,0.0512820512822,0.2123219373219995,0.0,,66.66666666666667,66.46923076923075,0.197435897436,0.6421652421652269,0.0,,79.72500000000007,78.88846153846167,0.836538461538,1.1549857549853346,0.0,,240.20833333333334,243.23076923076923,-3.02243589744,2.3173076923066565,0.0,,140.0416666666666,141.09615384615364,-1.05448717949,0.9269943019938136,0.0,,37.520833333333336,38.4307692307692,-0.909935897436,-0.396509971509978,0.0,,39.920833333333285,40.26538461538463,-0.344551282051,-0.1763888888889119,0.0,
2016-04-11,158.5,89.32,109.5,79.0,65.5,80.5,232.0,140.0,35.9,39.25,158.25,157.17307692307693,1.07692307692,2.4437321937311034,0.0,,91.23583500000007,91.47769423076934,-0.241859230769,0.8968450712241857,0.0,,109.20833333333336,108.15384615384616,1.05448717949,1.5975783475788896,0.0,,79.31666666666682,79.32692307692312,-0.0102564102563,0.18789173789185507,0.0,,66.5,66.44999999999997,0.05,0.5467236467236712,0.0,,79.79166666666673,79.01923076923092,0.772435897436,1.092022792022668,0.0,,239.04166666666666,242.92307692307693,-3.88141025641,1.036324786323323,0.0,,139.7916666666666,141.0576923076921,-1.26602564103,0.5242165242160358,0.0,,37.354166666666664,38.29807692307689,-0.94391025641,-0.5174145299145336,0.0,,39.87499999999995,40.18076923076925,-0.305769230769,-0.21734330484328968,0.0,
2016-04-12,158.5,90.2,109.5,79.5,65.3,81.0,222.0,138.0,35.8,39.45,158.29166666666666,157.42307692307693,0.86858974359,2.1595441595433256,0.0,,91.07083416666673,91.49461730769241,-0.423783141026,0.6462109401701857,0.0,,109.12500000000001,108.28846153846153,0.836538461538,1.475783475784223,0.0,,79.34166666666681,79.30769230769236,0.0339743589744,0.16438746438756616,0.0,,66.38333333333333,66.38461538461536,-0.00128205128203,0.4539886039886679,0.0,,79.99166666666672,79.11538461538476,0.876282051282,1.0466524216517792,0.0,,237.25,242.42307692307693,-5.17307692308,-0.21189458689667706,0.0,,139.62499999999991,140.96153846153825,-1.33653846154,0.13710826210714697,0.0,,37.17916666666667,38.15192307692305,-0.972756410256,-0.6230769230768892,0.0,,39.83333333333328,40.12115384615387,-0.287820512821,-0.24188034188036747,0.0,
2016-04-13,161.5,92.07,110.0,80.7,65.3,82.3,225.5,141.0,36.35,40.0,158.5,157.78846153846155,0.711538461538,1.8482905982897704,0.0,,90.99750083333339,91.52423269230779,-0.526731858974,0.3976922364664078,0.0,,109.16666666666669,108.48076923076923,0.685897435897,1.3418803418805565,0.0,,79.40000000000015,79.33461538461543,0.0653846153847,0.14430199430208837,0.0,,66.24166666666666,66.31153846153843,-0.0698717948718,0.34992877492880115,0.0,,80.27500000000006,79.21923076923092,1.05576923077,1.0214387464384458,1.0,buy,236.04166666666666,242.05769230769232,-6.01602564103,-1.4590455840477883,0.0,,139.7916666666666,140.96153846153825,-1.16987179487,-0.22079772079840856,0.0,,37.050000000000004,38.02499999999997,-0.975,-0.7201923076922224,0.0,,39.83749999999994,40.07307692307695,-0.235576923077,-0.2603988603988897,1.0,buy
2016-04-14,161.5,90.64,109.5,81.4,65.1,84.7,231.0,143.0,36.3,40.4,158.70833333333334,158.1153846153846,0.592948717949,1.5349002848996591,0.0,,90.87833416666673,91.50730923076932,-0.628975064103,0.15896702279163005,0.0,,109.20833333333336,108.63461538461539,0.573717948718,1.1983618233625564,0.0,,79.55000000000015,79.45000000000005,0.1,0.11880341880353283,0.0,,66.12499999999999,66.25769230769228,-0.132692307692,0.24871794871802344,0.0,,80.79166666666673,79.46923076923092,1.32243589744,1.0252849002851123,1.0,,234.95833333333334,241.76923076923077,-6.8108974359,-2.6602564102588993,0.0,,140.2916666666666,141.11538461538441,-0.823717948718,-0.48112535612596413,0.0,,36.966666666666676,37.901923076923055,-0.935256410256,-0.7976851851851113,0.0,,39.916666666666615,40.06153846153848,-0.144871794872,-0.26513532763533415,1.0,
2016-04-15,159.5,91.19,110.5,82.0,66.3,84.8,234.0,150.0,36.6,40.75,158.54166666666666,158.30769230769232,0.233974358974,1.222222222221215,0.0,,90.80500083333341,91.50307846153854,-0.698077628205,-0.06902457265003661,0.0,,109.20833333333336,108.8076923076923,0.400641025641,1.0430911680915564,0.0,,79.65000000000015,79.56538461538466,0.0846153846155,0.08910256410269951,0.0,,66.01666666666665,66.27692307692304,-0.260256410256,0.13361823361835679,0.0,,81.18333333333338,79.76153846153862,1.42179487179,1.038390313389557,1.0,,233.66666666666666,241.82692307692307,-8.16025641026,-3.8835470085500106,0.0,,140.95833333333326,141.4230769230767,-0.464743589743,-0.6688034188040752,1.0,buy,36.85416666666668,37.799999999999976,-0.945833333333,-0.8614672364671113,0.0,,39.99999999999994,40.084615384615404,-0.0846153846155,-0.2563390313390564,1.0,
2016-04-18,158.0,90.86,111.0,81.2,66.3,84.9,234.5,151.0,36.65,40.0,158.20833333333334,158.42307692307693,-0.214743589744,0.9095441595429927,0.0,,90.60333333333341,91.47769384615393,-0.874360512821,-0.28291369658125887,0.0,,109.33333333333336,109.0,0.333333333333,0.8924501424507787,0.0,,79.76666666666682,79.65000000000003,0.116666666667,0.07435897435914395,1.0,buy,65.90833333333332,66.29615384615381,-0.38782051282,0.019444444444578983,0.0,,81.57500000000005,80.02692307692324,1.54807692308,1.0804131054128903,1.0,,232.625,241.57692307692307,-8.95192307692,-5.016025641027788,0.0,,141.70833333333326,141.82692307692287,-0.11858974359,-0.7621082621089642,1.0,,36.69583333333334,37.69423076923074,-0.998397435897,-0.913888888888667,0.0,,39.91666666666661,40.06730769230771,-0.150641025641,-0.24896723646727859,1.0,
2016-04-19,157.5,89.65,109.5,81.6,66.0,86.0,232.5,147.0,36.05,40.05,158.125,158.48076923076923,-0.355769230769,0.6477920227908815,0.0,,90.46583333333342,91.3719246153847,-0.906091282051,-0.4502643589743699,0.0,,109.33333333333336,109.13461538461539,0.198717948718,0.7425213675216676,0.0,,79.94166666666682,79.75769230769234,0.183974358974,0.07977207977214396,1.0,,65.83333333333331,66.31153846153843,-0.478205128205,-0.08760683760664324,0.0,,81.98333333333338,80.36538461538478,1.61794871795,1.1473646723651125,1.0,,231.91666666666666,240.51923076923077,-8.60256410256,-5.875356125357788,0.0,,142.2916666666666,142.01923076923055,0.272435897436,-0.7375356125363198,1.0,,36.554166666666674,37.55961538461536,-1.00544871795,-0.9468660968660002,0.0,,39.88749999999994,40.038461538461554,-0.150961538462,-0.23062678062683414,1.0,
2016-04-20,154.0,87.12,109.0,80.8,64.5,84.5,232.0,146.5,35.85,39.65,157.75,158.46153846153845,-0.711538461538,0.3899572649566594,0.0,,90.11750000000008,91.24077038461547,-1.12327038462,-0.6038257122512588,0.0,,109.29166666666669,109.21153846153847,0.0801282051282,0.5993589743592453,0.0,,80.05000000000014,79.84615384615388,0.203846153846,0.09216524216527729,1.0,,65.63333333333331,66.29999999999997,-0.666666666667,-0.19437321937308769,0.0,,82.26666666666672,80.65769230769249,1.60897435897,1.2289173789173349,1.0,,231.16666666666666,239.90384615384616,-8.73717948718,-6.595085470086677,0.0,,142.83333333333326,142.3076923076921,0.525641025641,-0.6039886039893199,1.0,,36.39583333333334,37.45384615384613,-1.05801282051,-0.9716168091164447,0.0,,39.82499999999994,40.03269230769233,-0.207692307692,-0.21250000000005637,1.0,
2016-04-21,157.0,88.33001,110.0,80.2,64.0,84.5,234.0,149.5,36.2,39.4,157.625,158.5,-0.875,0.14743589743554825,0.0,,89.8700008333334,91.12654000000008,-1.25653916667,-0.7421875854710033,0.0,,109.33333333333336,109.3076923076923,0.0256410256411,0.4654558404560343,0.0,,80.10833333333348,79.93461538461541,0.173717948718,0.10576923076925508,1.0,,65.39166666666665,66.23461538461535,-0.842948717949,-0.30997150997142103,0.0,,82.55000000000005,80.93461538461555,1.61538461538,1.3154558404553347,1.0,,230.58333333333334,239.19230769230768,-8.60897435897,-7.215811965812232,0.0,,143.62499999999991,142.59615384615364,1.02884615385,-0.3725071225070977,1.0,,36.26666666666667,37.346153846153825,-1.07948717949,-0.9904558404557781,0.0,,39.74166666666661,40.0019230769231,-0.260256410256,-0.20313390313394525,0.0,sell
2016-04-22,156.5,89.1,110.5,81.0,65.0,84.1,230.0,150.0,36.15,39.85,157.875,158.42307692307693,-0.548076923077,-0.03311965811967396,0.0,,89.85166750000008,91.06307846153854,-1.21141096154,-0.84991555555667,0.0,,109.62500000000001,109.40384615384616,0.221153846154,0.37286324786314545,0.0,,80.38333333333348,80.01153846153849,0.371794871795,0.14821937321939954,1.0,,65.30833333333332,66.21538461538458,-0.907051282051,-0.416310541310421,0.0,,83.00000000000006,81.16923076923094,1.83076923077,1.4330484330480013,1.0,,230.5,238.32692307692307,-7.82692307692,-7.654202279202232,0.0,,144.45833333333326,142.94230769230748,1.51602564103,-0.06339031338931994,1.0,,36.212500000000006,37.23076923076921,-1.01826923077,-0.9987179487180003,0.0,,39.80833333333327,39.96923076923079,-0.160897435898,-0.18703703703716748,1.0,buy
2016-04-25,157.5,88.33001,111.5,81.9,64.5,84.0,228.0,151.0,36.3,39.8,158.125,158.34615384615384,-0.221153846154,-0.15420227920234064,0.0,,89.7416683333334,90.90654038461547,-1.16487205128,-0.9322587678071144,0.0,,109.91666666666669,109.51923076923077,0.397435897436,0.3240740740740343,1.0,buy,80.6833333333335,80.06538461538464,0.617948717949,0.2131054131054662,1.0,,65.28333333333332,66.11538461538458,-0.832051282051,-0.5086182336180843,0.0,,83.45000000000006,81.33076923076939,2.11923076923,1.5711538461533348,1.0,,230.41666666666666,237.17307692307693,-6.75641025641,-7.830128205127788,1.0,buy,145.58333333333326,143.23076923076903,2.35256410256,0.3465099715106801,1.0,,36.20416666666667,37.11153846153844,-0.907371794872,-0.9914529914531115,1.0,buy,39.849999999999945,39.93846153846156,-0.0884615384616,-0.16488603988612305,1.0,
2016-04-26,158.0,88.22,110.0,80.8,64.3,83.7,236.5,152.0,36.65,40.25,158.16666666666666,158.26923076923077,-0.102564102564,-0.24465811965811846,1.0,buy,89.58583500000007,90.72461730769238,-1.13878230769,-1.0002643732200034,0.0,,110.04166666666669,109.59615384615384,0.445512820513,0.297364672364701,1.0,,80.84166666666682,80.10000000000004,0.741666666667,0.288247863247944,1.0,,65.17499999999998,65.99999999999997,-0.825,-0.5925213675212176,0.0,,83.75000000000004,81.51923076923092,2.23076923077,1.7017094017088903,1.0,,231.0,236.3846153846154,-5.38461538462,-7.7599715099711215,1.0,,146.58333333333326,143.48076923076903,3.10256410256,0.8212250712251244,1.0,,36.23333333333334,37.01730769230767,-0.783974358974,-0.9702279202280004,1.0,,39.90416666666661,39.93269230769233,-0.0285256410257,-0.14188034188042303,1.0,
2016-04-27,156.5,87.45,110.0,81.7,65.0,84.2,242.0,152.5,36.6,39.5,158.0,158.19230769230768,-0.192307692308,-0.3319088319088962,1.0,,89.43000166666674,90.52154000000009,-1.09153833333,-1.0516602920230034,0.0,,110.08333333333336,109.63461538461539,0.448717948718,0.28347578347581215,1.0,,81.06666666666682,80.18076923076926,0.885897435898,0.37556980056994393,1.0,,65.13333333333331,65.92307692307689,-0.789743589744,-0.6655270655269954,0.0,,84.05833333333338,81.72307692307706,2.33525641026,1.8142450142444462,1.0,,231.83333333333334,236.15384615384616,-4.32051282051,-7.483262108261122,1.0,,147.62499999999991,143.73076923076903,3.89423076923,1.345441595441569,1.0,,36.29166666666668,36.93461538461536,-0.642948717949,-0.9377492877494448,1.0,,39.92499999999995,39.90000000000002,0.0249999999999,-0.1230056980057675,1.0,
2016-04-28,153.0,86.46,109.0,81.5,64.0,84.1,236.0,149.5,36.25,38.85,157.54166666666666,157.94230769230768,-0.400641025641,-0.40242165242167405,1.0,,89.11833500000007,90.28461692307701,-1.16628192308,-1.1036829914535589,0.0,,110.04166666666669,109.63461538461539,0.407051282051,0.28418803418803434,1.0,,81.23333333333348,80.24230769230772,0.991025641026,0.47628205128222173,1.0,,65.02499999999999,65.81153846153843,-0.786538461538,-0.7240028490027731,0.0,,84.3166666666667,81.92307692307705,2.39358974359,1.9222222222222238,1.0,,233.0,235.8653846153846,-2.86538461538,-6.89494301994112,1.0,,148.58333333333326,143.90384615384593,4.67948717949,1.9170227920230134,1.0,,36.32916666666667,36.84230769230767,-0.513141025641,-0.8896723646725557,1.0,,39.87499999999995,39.85576923076925,0.0192307692307,-0.1114672364673008,1.0,
2016-04-29,150.0,84.81,109.0,80.3,63.2,82.4,230.0,150.0,36.25,39.25,156.58333333333334,157.6153846153846,-1.03205128205,-0.4932336182334518,0.0,sell,88.51333500000008,89.97154000000009,-1.458205,-1.1685546011401144,0.0,,109.95833333333336,109.59615384615384,0.36217948718,0.28739316239325663,1.0,,81.20000000000014,80.24615384615389,0.953846153846,0.5693019943021107,1.0,,64.85,65.64615384615382,-0.796153846154,-0.7693732193732176,0.0,,84.32500000000005,82.02692307692321,2.29807692308,2.0055555555555573,1.0,,233.375,235.25,-1.875,-6.108618233616677,1.0,,149.33333333333326,144.1730769230767,5.16025641026,2.5035612535619025,1.0,,36.32083333333334,36.77884615384613,-0.458012820513,-0.8296296296298891,1.0,,39.81249999999994,39.834615384615404,-0.0221153846155,-0.0971866096866897,1.0,
2016-05-02,150.0,84.81,109.0,80.3,63.2,82.4,230.0,150.0,36.25,39.25,155.625,157.30769230769232,-1.68269230769,-0.6406695156691185,0.0,,88.02750166666674,89.68807807692316,-1.66057641026,-1.2523862820522256,0.0,,109.91666666666669,109.53846153846153,0.378205128205,0.3073361823362566,1.0,,81.10833333333348,80.28846153846159,0.819871794872,0.639957264957444,1.0,,64.69166666666666,65.51153846153844,-0.819871794872,-0.8073361823362175,0.0,,84.13333333333338,82.17307692307706,1.96025641026,2.043589743590002,0.0,sell,233.29166666666666,234.73076923076923,-1.4391025641,-5.312678062676676,1.0,,149.9166666666666,144.5576923076921,5.35897435897,3.0687321937323464,1.0,,36.31666666666667,36.71538461538459,-0.398717948718,-0.7622150997152224,1.0,,39.71666666666661,39.80769230769233,-0.0910256410257,-0.09052706552710081,0.0,sell
2016-05-03,147.5,83.16,110.5,79.0,62.7,80.8,211.0,146.0,36.25,38.95,154.625,156.8653846153846,-2.24038461538,-0.8105413105404519,0.0,,87.35833500000007,89.3115396153847,-1.95320461538,-1.3446011965811147,0.0,,109.91666666666669,109.57692307692308,0.339743589744,0.3361823361824566,1.0,,80.85833333333346,80.25000000000006,0.608333333333,0.684900284900444,0.0,sell,64.39166666666667,65.34615384615383,-0.954487179487,-0.8393162393162176,0.0,,83.80000000000005,82.24615384615399,1.55384615385,2.0374643874655574,0.0,,231.375,233.6153846153846,-2.24038461538,-4.590811965810009,1.0,,149.58333333333326,144.82692307692287,4.75641025641,3.5388176638177913,1.0,,36.2875,36.651923076923055,-0.364423076923,-0.6851495726500001,1.0,,39.56666666666661,39.76923076923079,-0.202564102564,-0.08995726495732302,0.0,
2016-05-04,147.0,83.27,110.5,77.6,60.6,79.5,201.5,141.0,35.9,38.0,153.70833333333334,156.40384615384616,-2.69551282051,-1.0128205128193408,0.0,,86.72583500000007,88.97307807692316,-2.24724307692,-1.4546794088311146,0.0,,109.87500000000001,109.63461538461539,0.240384615385,0.36004273504288986,0.0,sell,80.55833333333345,80.17307692307698,0.385256410256,0.7084045584046662,0.0,,63.91666666666668,65.11923076923074,-1.20256410256,-0.8792735042729954,0.0,,83.35000000000005,82.28461538461553,1.06538461538,1.9763532763544462,0.0,,228.625,231.98076923076923,-3.35576923077,-4.007122507121121,1.0,,148.74999999999991,144.98076923076903,3.76923076923,3.843304843304458,0.0,sell,36.225,36.5980769230769,-0.373076923077,-0.6066595441596667,1.0,,39.39999999999995,39.71346153846155,-0.313461538462,-0.0958689458691008,0.0,
2016-05-05,147.5,82.94,109.5,77.2,60.5,79.3,203.0,142.0,35.9,37.8,152.875,155.8653846153846,-2.99038461538,-1.2841880341863408,0.0,,86.1666683333334,88.62192423076931,-2.45525589744,-1.5928844017088923,0.0,,109.87500000000001,109.59615384615384,0.278846153846,0.3664529914531121,0.0,,80.19166666666679,80.03461538461542,0.157051282051,0.6845441595442218,0.0,,63.45833333333334,64.84615384615383,-1.38782051282,-0.9326923076917731,0.0,,82.79166666666673,82.25384615384631,0.53782051282,1.8326923076933355,0.0,,226.16666666666666,230.19230769230768,-4.02564102564,-3.5847578347566755,0.0,sell,148.33333333333326,144.98076923076903,3.35256410256,4.047364672363347,0.0,,36.2125,36.519230769230745,-0.306730769231,-0.5275997150997779,1.0,,39.21249999999995,39.638461538461556,-0.425961538462,-0.12532051282065637,0.0,
2016-05-06,148.0,81.18001,110.0,77.8,60.2,80.4,192.0,140.5,35.7,37.0,152.375,155.32692307692307,-2.95192307692,-1.5876068376047854,0.0,,85.67166916666675,88.1565396153847,-2.48487044872,-1.7395508903133365,0.0,,109.95833333333336,109.61538461538461,0.342948717949,0.36039886039900104,0.0,,79.94166666666679,79.95769230769234,-0.0160256410255,0.6141025641026107,0.0,,63.100000000000016,64.56153846153845,-1.46153846154,-1.0026353276349953,0.0,,82.45000000000006,82.26153846153862,0.188461538461,1.6181623931634463,0.0,,222.83333333333334,228.07692307692307,-5.24358974359,-3.4166666666655647,0.0,,147.83333333333326,144.9230769230767,2.91025641026,4.109330484330013,0.0,,36.199999999999996,36.409615384615364,-0.209615384615,-0.4500712250712223,1.0,,38.99166666666662,39.484615384615395,-0.492948717949,-0.1702635327637008,0.0,
